Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Ljubljana","06/19/2019 08:00:00",20.3,20.3,20.3,16.1,77.15,,2.3,4.5,70.0,,0.0,,,9.3,29.9,1014.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/19/2019 09:00:00",21.6,21.6,21.6,16.6,73.09,,1.1,5.1,60.0,,0.0,,,24.6,9.9,1013.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/19/2019 10:00:00",24.0,24.0,24.0,16.3,62.19,,2.0,8.3,59.0,,0.0,,,24.6,9.9,1013.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/19/2019 11:00:00",25.2,25.2,25.2,16.7,58.95,,2.2,6.7,11.0,,0.0,,,24.6,29.0,1012.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/19/2019 12:00:00",26.5,26.5,26.5,15.9,51.96,,2.5,7.6,215.0,,0.0,,,21.6,57.7,1012.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/19/2019 13:00:00",27.5,27.5,27.5,16.9,52.3,28.1,5.1,10.3,236.0,,0.0,,,18.5,57.7,1011.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/19/2019 14:00:00",26.6,26.6,26.6,17.2,56.19,,8.8,15.7,167.0,,0.0,,,24.6,79.6,1011.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/19/2019 15:00:00",25.0,25.0,25.0,16.4,58.67,,6.8,14.3,160.0,,0.0,,,12.3,86.4,1011.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/19/2019 16:00:00",23.9,23.9,23.9,17.6,67.47,,5.7,13.0,211.0,,0.0,,,6.2,0.6,1011.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/19/2019 17:00:00",20.0,20.0,20.0,16.2,78.72,,2.3,24.6,271.0,,0.0,,,6.2,0.6,1011.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/19/2019 18:00:00",21.1,21.1,21.1,16.9,76.9,,4.7,9.4,336.0,,0.0,,,12.3,77.2,1011.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/19/2019 19:00:00",21.4,21.4,21.4,16.4,73.06,,5.3,13.2,304.0,,0.0,,,9.3,86.4,1011.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/19/2019 20:00:00",21.2,21.2,21.2,17.7,80.15,,2.3,4.5,271.0,,3.0,,,24.6,48.1,1011.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Rain, Partially cloudy"
"Ljubljana","06/19/2019 21:00:00",20.5,20.5,20.5,17.8,84.85,,0.9,3.4,29.0,,0.0,,,24.6,29.0,1011.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/19/2019 22:00:00",19.6,19.6,19.6,17.8,89.67,,1.6,5.1,312.0,,0.0,,,24.6,38.7,1012.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/19/2019 23:00:00",19.1,19.1,19.1,17.3,89.39,,6.9,4.5,300.0,,0.0,,,6.2,0.0,1012.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/20/2019 00:00:00",19.0,19.0,19.0,17.0,88.25,,1.4,4.3,351.0,,0.0,,,6.2,0.0,1012.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/20/2019 01:00:00",17.5,17.5,17.5,15.0,84.83,,1.1,,240.0,,0.0,,,6.2,0.0,,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/20/2019 02:00:00",18.0,18.0,18.0,16.3,89.74,,3.4,2.2,280.0,,0.0,,,6.2,0.0,1012.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/20/2019 03:00:00",17.5,17.5,17.5,16.1,91.49,,0.0,4.3,360.0,,0.0,,,6.2,0.0,1012.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/20/2019 04:00:00",16.3,16.3,16.3,13.0,80.41,,3.4,,120.0,,0.0,,,6.2,0.0,,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/20/2019 05:00:00",16.1,16.1,16.1,15.0,93.05,,2.2,4.5,50.0,,0.0,,,24.6,9.7,1012.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/20/2019 06:00:00",16.2,16.2,16.2,14.5,90.01,,1.0,4.3,343.0,,0.0,,,24.6,9.7,1012.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/20/2019 07:00:00",18.2,18.2,18.2,14.8,81.0,,0.2,4.0,5.0,,0.0,,,24.6,9.7,1012.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/20/2019 08:00:00",19.1,19.1,19.1,15.3,78.96,,2.2,6.7,44.0,,46.0,,,24.6,10.6,1012.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Rain"
"Ljubljana","06/20/2019 09:00:00",22.5,22.5,22.5,16.3,68.26,,2.7,5.8,60.0,,0.0,,,24.6,9.7,1012.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/20/2019 10:00:00",24.0,24.0,24.0,17.1,65.59,,2.4,6.0,40.0,,0.0,,,24.6,9.9,1011.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/20/2019 11:00:00",26.7,26.7,26.7,18.3,60.08,27.7,2.3,8.9,90.0,,0.0,,,24.6,9.9,1011.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/20/2019 12:00:00",28.0,28.0,28.0,16.7,50.09,28.5,3.6,11.9,253.0,,0.0,,,24.6,29.0,1011.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/20/2019 13:00:00",29.5,29.5,29.5,17.2,47.35,30.0,1.8,13.0,337.0,,0.0,,,24.6,38.6,1010.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/20/2019 14:00:00",30.7,30.7,30.7,14.4,37.0,30.2,4.5,8.9,288.0,,0.0,,,24.6,50.0,1009.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/20/2019 15:00:00",30.4,30.4,30.4,14.6,38.39,30.0,1.0,7.6,331.0,,0.0,,,18.5,76.9,1009.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/20/2019 16:00:00",30.4,30.4,30.4,15.0,39.44,30.0,1.2,15.0,25.0,,0.0,,,6.2,0.6,1009.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/20/2019 17:00:00",23.7,23.7,23.7,13.7,53.32,,13.4,31.3,70.0,,0.0,,,6.2,86.4,1011.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/20/2019 18:00:00",25.3,25.3,25.3,14.2,50.02,,3.7,11.9,96.0,,0.0,,,9.3,76.9,1011.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/20/2019 19:00:00",22.0,22.0,22.0,14.7,63.29,,6.0,8.9,46.0,,0.0,,,21.6,76.9,1011.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/20/2019 20:00:00",21.8,21.8,21.8,15.2,65.99,,2.3,8.9,21.0,,0.0,,,11.1,48.1,1011.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/20/2019 21:00:00",20.5,20.5,20.5,16.2,76.22,,2.7,5.8,45.0,,0.0,,,30.8,57.7,1012.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/20/2019 22:00:00",19.6,19.6,19.6,16.4,81.41,,1.6,5.4,14.0,,0.0,,,30.8,9.9,1012.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/20/2019 23:00:00",18.8,18.8,18.8,16.6,87.07,,1.1,6.7,,,0.0,,,6.2,0.3,1013.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/21/2019 00:00:00",18.6,18.6,18.6,16.8,89.69,,3.3,5.6,84.0,,0.0,,,6.2,0.3,1014.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/21/2019 01:00:00",17.7,17.7,17.7,16.1,90.67,,1.3,3.1,32.0,,0.0,,,6.2,0.3,1014.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/21/2019 02:00:00",17.4,17.4,17.4,15.8,90.78,,1.1,4.5,,,0.0,,,6.2,0.3,1014.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/21/2019 03:00:00",17.1,17.1,17.1,15.6,90.99,,0.9,4.3,73.0,,0.0,,,6.2,0.3,1014.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/21/2019 04:00:00",16.7,16.7,16.7,15.3,91.78,,0.5,3.1,21.0,,0.0,,,6.2,0.3,1015.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/21/2019 05:00:00",15.9,15.9,15.9,14.8,93.52,,2.2,4.5,40.0,,0.0,,,6.2,0.3,1015.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/21/2019 06:00:00",16.2,16.2,16.2,14.8,91.84,,0.0,2.5,360.0,,0.0,,,1.9,9.9,1015.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/21/2019 07:00:00",17.2,17.2,17.2,15.1,87.45,,0.2,3.4,5.0,,0.0,,,4.4,9.9,1016.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/21/2019 08:00:00",19.6,19.6,19.6,15.9,78.96,,1.1,4.5,,,0.0,,,9.3,9.9,1016.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/21/2019 09:00:00",22.0,22.0,22.0,16.1,68.85,,2.0,4.5,67.0,,0.0,,,18.5,9.9,1016.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/21/2019 10:00:00",24.0,24.0,24.0,16.7,63.52,,0.7,4.3,3.0,,0.0,,,18.5,9.9,1015.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/21/2019 11:00:00",25.7,25.7,25.7,16.7,57.38,,4.5,11.2,121.0,,0.0,,,18.5,29.0,1015.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/21/2019 12:00:00",27.4,27.4,27.4,16.2,50.39,27.8,4.0,7.4,188.0,,0.0,,,18.5,48.1,1015.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/21/2019 13:00:00",28.4,28.4,28.4,15.7,45.91,28.6,2.5,9.4,117.0,,0.0,,,15.4,57.7,1014.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/21/2019 14:00:00",28.5,28.5,28.5,15.9,46.22,28.7,4.4,8.9,147.0,,0.0,,,15.4,79.3,1014.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/21/2019 15:00:00",28.4,28.4,28.4,15.4,45.25,28.5,7.7,15.9,167.0,,0.0,,,15.4,86.4,1013.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/21/2019 16:00:00",25.0,25.0,25.0,17.1,61.74,,0.6,10.9,34.0,,0.0,,,6.2,0.3,1014.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/21/2019 17:00:00",24.7,24.7,24.7,17.5,64.6,,4.4,11.2,20.0,,0.0,,,6.2,0.3,1014.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/21/2019 18:00:00",24.9,24.9,24.9,17.2,62.39,,4.0,8.1,345.0,,0.0,,,6.2,0.3,1014.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/21/2019 19:00:00",22.5,22.5,22.5,16.2,67.36,,3.4,11.6,346.0,,0.0,,,6.2,0.3,1015.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/21/2019 20:00:00",22.7,22.7,22.7,16.9,69.5,,2.3,4.5,13.0,,0.4,,,12.3,57.7,1015.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Rain, Partially cloudy"
"Ljubljana","06/21/2019 21:00:00",22.0,22.0,22.0,17.1,73.88,,1.4,4.5,62.0,,0.0,,,18.5,38.6,1015.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/21/2019 22:00:00",20.6,20.6,20.6,17.6,83.29,,1.8,4.0,27.0,,0.0,,,12.3,29.0,1016.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/21/2019 23:00:00",20.3,20.3,20.3,16.6,79.52,,4.7,6.7,280.0,,0.0,,,6.2,0.0,1016.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/22/2019 00:00:00",19.6,19.6,19.6,17.5,87.85,,3.6,5.8,342.0,,0.0,,,6.2,0.0,1017.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/22/2019 01:00:00",19.6,19.6,19.6,16.8,84.22,,1.2,4.0,346.0,,0.0,,,6.2,0.6,1017.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/22/2019 02:00:00",19.1,19.1,19.1,16.1,82.96,,2.3,6.7,339.0,,0.0,,,6.2,1.1,1017.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/22/2019 03:00:00",19.0,19.0,19.0,17.0,88.12,,2.2,4.5,196.0,,0.0,,,6.2,1.1,1017.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/22/2019 04:00:00",18.6,18.6,18.6,16.0,85.12,,0.5,3.8,21.0,,0.0,,,6.2,0.3,1017.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/22/2019 05:00:00",18.5,18.5,18.5,15.9,84.64,,4.7,2.2,260.0,,0.0,,,12.3,86.4,1017.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/22/2019 06:00:00",18.6,18.6,18.6,16.3,86.74,,0.5,2.7,19.0,,0.0,,,9.3,86.4,1017.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/22/2019 07:00:00",19.0,19.0,19.0,16.4,84.69,,0.0,2.7,359.0,,0.0,,,9.3,87.2,1017.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/22/2019 08:00:00",20.1,20.1,20.1,15.9,76.64,,2.2,2.2,,,1.4,,,15.4,89.5,1017.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Rain, Overcast"
"Ljubljana","06/22/2019 09:00:00",21.0,21.0,21.0,15.9,72.6,,0.7,4.0,1.0,,0.0,,,15.4,86.4,1016.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/22/2019 10:00:00",21.9,21.9,21.9,16.2,69.89,,0.9,3.8,281.0,,0.0,,,12.3,96.0,1016.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/22/2019 11:00:00",20.5,20.5,20.5,18.1,86.15,,2.3,6.7,247.0,,0.0,,,12.3,96.0,1016.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/22/2019 12:00:00",20.0,20.0,20.0,18.4,90.05,,3.6,9.4,312.0,,0.0,,,6.2,0.3,1016.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/22/2019 13:00:00",17.6,17.6,17.6,16.6,93.72,,6.7,12.8,342.0,,0.0,,,3.1,0.3,1017.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/22/2019 14:00:00",20.2,20.2,20.2,17.7,85.14,,2.4,8.9,328.0,,25.62,,,9.3,79.6,1016.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Rain, Overcast"
"Ljubljana","06/22/2019 15:00:00",21.5,21.5,21.5,16.7,74.02,,4.8,10.1,353.0,,0.0,,,11.1,76.9,1016.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/22/2019 16:00:00",22.0,22.0,22.0,16.1,69.24,,0.7,7.4,10.0,,0.0,,,6.2,0.3,1015.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/22/2019 17:00:00",23.0,23.0,23.0,15.2,61.2,,2.2,6.7,350.0,,0.0,,,6.2,0.3,1014.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/22/2019 18:00:00",19.2,19.2,19.2,18.0,92.33,,3.4,,130.0,,0.0,,,6.2,7.0,,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/22/2019 19:00:00",22.4,22.4,22.4,16.4,68.76,,2.7,5.4,78.0,,0.0,,,6.2,0.3,1013.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/22/2019 20:00:00",21.5,21.5,21.5,16.4,72.63,,2.3,4.5,80.0,,0.0,,,18.5,86.4,1013.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/22/2019 21:00:00",21.0,21.0,21.0,16.7,76.36,,0.0,4.9,359.0,,0.0,,,11.1,86.4,1013.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/22/2019 22:00:00",19.5,19.5,19.5,18.3,92.85,,4.5,8.5,189.0,,0.0,,,1.3,86.4,1014.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/22/2019 23:00:00",19.0,19.0,19.0,18.1,94.55,,4.5,11.2,50.0,,0.0,,,6.2,0.3,1014.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/23/2019 00:00:00",16.6,16.6,16.6,17.0,100.0,,4.7,,110.0,,0.0,,,6.2,7.0,,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/23/2019 01:00:00",18.5,18.5,18.5,17.1,91.63,,0.0,1.1,360.0,,0.0,,,6.2,0.3,1014.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/23/2019 02:00:00",18.4,18.4,18.4,17.0,91.57,,2.2,4.5,270.0,,0.0,,,6.2,0.3,1014.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/23/2019 03:00:00",18.1,18.1,18.1,17.1,94.35,,1.6,7.8,22.0,,0.0,,,6.2,0.3,1013.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/23/2019 04:00:00",18.4,18.4,18.4,17.1,92.18,,1.4,3.6,350.0,,0.0,,,4.3,0.3,1013.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/23/2019 05:00:00",18.0,18.0,18.0,16.7,92.03,,2.2,4.5,278.0,,0.0,,,4.3,0.3,1013.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/23/2019 06:00:00",16.0,16.0,16.0,17.0,100.0,,0.0,,0.0,,0.0,,,5.0,7.0,,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/23/2019 07:00:00",18.1,18.1,18.1,16.9,92.59,,0.2,2.7,8.0,,0.0,,,3.7,96.0,1013.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/23/2019 08:00:00",18.8,18.8,18.8,17.1,90.29,,4.7,2.2,310.0,,6.7,,,5.0,89.2,1013.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Rain, Overcast"
"Ljubljana","06/23/2019 09:00:00",19.0,19.0,19.0,17.0,88.68,,2.4,5.4,213.0,,0.0,,,5.0,96.0,1014.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/23/2019 10:00:00",19.1,19.1,19.1,17.5,90.95,,0.2,3.4,23.0,,0.0,,,3.8,96.0,1014.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/23/2019 11:00:00",19.2,19.2,19.2,17.2,87.71,,2.2,2.2,,,0.0,,,5.0,96.0,1014.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/23/2019 12:00:00",20.0,20.0,20.0,17.7,86.58,,1.4,4.5,141.0,,0.0,,,6.2,0.3,1015.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/23/2019 13:00:00",20.9,20.9,20.9,17.4,79.97,,1.4,4.7,128.0,,0.0,,,6.2,0.3,1015.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/23/2019 14:00:00",21.8,21.8,21.8,17.1,74.54,,2.3,6.7,81.0,,0.98,,,11.1,79.6,1015.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Rain, Overcast"
"Ljubljana","06/23/2019 15:00:00",23.0,23.0,23.0,17.9,72.85,,2.9,6.9,60.0,,0.0,,,11.1,76.9,1015.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/23/2019 16:00:00",24.0,24.0,24.0,16.1,61.23,,2.3,8.7,55.0,,0.0,,,6.2,0.3,1014.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/23/2019 17:00:00",25.0,25.0,25.0,16.2,58.05,,2.2,8.9,130.0,,0.0,,,6.2,0.3,1014.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/23/2019 18:00:00",25.5,25.5,25.5,16.1,56.01,,2.3,6.5,93.0,,0.0,,,6.2,0.3,1014.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/23/2019 19:00:00",25.4,25.4,25.4,16.2,56.83,,2.3,7.2,240.0,,0.0,,,6.2,0.3,1014.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/23/2019 20:00:00",23.7,23.7,23.7,16.4,63.59,,2.3,6.7,110.0,,0.0,,,15.4,38.6,1015.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/23/2019 21:00:00",22.4,22.4,22.4,15.2,63.72,,6.0,13.9,93.0,,0.0,,,15.4,48.1,1016.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/23/2019 22:00:00",21.0,21.0,21.0,15.4,70.16,,2.0,5.1,53.0,,0.0,,,15.4,57.7,1017.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/23/2019 23:00:00",20.2,20.2,20.2,16.2,77.52,,2.2,4.5,240.0,,0.0,,,6.2,0.3,1017.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/24/2019 00:00:00",19.4,19.4,19.4,16.1,81.25,,0.0,4.3,360.0,,0.0,,,6.2,0.3,1017.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/24/2019 01:00:00",18.6,18.6,18.6,16.1,85.8,,1.1,4.5,17.0,,0.0,,,6.2,0.3,1018.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/24/2019 02:00:00",18.1,18.1,18.1,16.1,88.5,,3.4,2.2,280.0,,0.0,,,6.2,0.3,1018.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/24/2019 03:00:00",18.1,18.1,18.1,16.3,89.54,,0.7,2.2,283.0,,0.0,,,6.2,0.3,1018.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/24/2019 04:00:00",16.4,16.4,16.4,16.0,97.29,,1.1,,,,0.0,,,6.2,7.0,,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/24/2019 05:00:00",17.8,17.8,17.8,16.3,91.28,,2.2,2.2,,,0.0,,,6.2,0.3,1019.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/24/2019 06:00:00",18.1,18.1,18.1,16.1,88.44,,0.5,4.5,46.0,,0.0,,,12.3,76.9,1019.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","06/24/2019 07:00:00",19.1,19.1,19.1,16.4,84.21,,0.2,3.1,348.0,,0.0,,,18.5,58.0,1019.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/24/2019 08:00:00",20.0,20.0,20.0,16.6,80.48,,1.9,2.2,149.0,,0.0,,,24.6,30.2,1019.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/24/2019 09:00:00",22.0,22.0,22.0,16.7,71.81,,2.0,5.4,18.0,,0.0,,,24.6,9.9,1019.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/24/2019 10:00:00",23.9,23.9,23.9,16.4,62.59,,2.0,6.3,28.0,,0.0,,,24.6,29.0,1019.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/24/2019 11:00:00",25.7,25.7,25.7,16.4,56.27,,2.3,6.7,80.0,,0.0,,,24.6,29.0,1018.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/24/2019 12:00:00",26.5,26.5,26.5,16.2,53.04,,3.8,11.0,84.0,,0.0,,,24.6,29.0,1018.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/24/2019 13:00:00",26.9,26.9,26.9,15.9,50.72,27.4,2.2,8.1,55.0,,0.0,,,24.6,38.6,1018.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/24/2019 14:00:00",27.8,27.8,27.8,15.2,46.31,27.9,2.3,13.4,71.0,,0.0,,,24.6,40.4,1018.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/24/2019 15:00:00",28.4,28.4,28.4,15.4,45.22,28.4,3.4,10.7,123.0,,0.0,,,24.6,38.6,1018.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","06/24/2019 16:00:00",29.0,29.0,29.0,17.1,48.64,29.5,2.5,12.1,166.0,,0.0,,,6.2,0.3,1018.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","06/24/2019 17:00:00",27.9,27.9,27.9,17.5,53.27,28.7,4.5,11.2,170.0,,0.0,,,6.2,0.3,1018.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
